a,la
<http://bk.sport.owl#tobias-sippel>,"Sippel"
<http://bk.sport.owl#petar-micin>,"petar micin"@en
<http://bk.sport.owl#petar-micin>,"Petar Micin"@en
<http://bk.sport.owl#viktor-popov>,"viktor popov"@en
<http://bk.sport.owl#othman-el-kabir>,"othman el kabir"@en
<http://bk.sport.owl#othman-el-kabir>,"Othman El Kabir"@en
<http://bk.sport.owl#menno-koch>,"Menno Koch"@en
<http://bk.sport.owl#menno-koch>,"menno koch"@en
<http://bk.sport.owl#mateusz-matras>,"Mateusz Matras"@en
<http://bk.sport.owl#mateusz-matras>,"mateusz matras"@en
<http://bk.sport.owl#aleksandr-samedov>,"Aleksandr Samedov"@en
<http://bk.sport.owl#aleksandr-samedov>,"aleksandr samedov"@en
<http://bk.sport.owl#massimo-gobbi>,"Massimo Gobbi"@en
<http://bk.sport.owl#massimo-gobbi>,"massimo gobbi"@en
<http://bk.sport.owl#massimo-gobbi>,"Gobbi"
<http://bk.sport.owl#ebrar-cumur>,"ebrar cumur"@en
<http://bk.sport.owl#dusan-pantelic>,"dusan pantelic"@en
<http://bk.sport.owl#dusan-pantelic>,"Dusan Pantelic"@en
<http://bk.sport.owl#arda-ozcimen>,"arda ozcimen"@en
<http://bk.sport.owl#dorin-petre-capota>,"dorin petre capota"@en
<http://bk.sport.owl#billel-omrani>,"billel omrani"@en
<http://bk.sport.owl#billel-omrani>,"Billel Omrani"@en
<http://bk.sport.owl#billel-omrani>,"Omrani"
<http://bk.sport.owl#victor-wernersson>,"victor wernersson"@en
<http://bk.sport.owl#victor-wernersson>,"Victor Wernersson"@en
<http://bk.sport.owl#avdija-vrsajevic>,"avdija vrsajevic"@en
<http://bk.sport.owl#avdija-vrsajevic>,"Avdija Vrsajevic"@en
<http://bk.sport.owl#andrii-kozhukhar>,"andrii kozhukhar"@en
<http://bk.sport.owl#stefan-glarner>,"stefan glarner"@en
<http://bk.sport.owl#stefan-glarner>,"Stefan Glarner"@en
<http://bk.sport.owl#markus-kuster>,"Markus Kuster"@en
<http://bk.sport.owl#markus-kuster>,"markus kuster"@en
<http://bk.sport.owl#mirko-kos>,"mirko kos"@en
<http://bk.sport.owl#mirko-kos>,"Mirko Kos"@en
<http://bk.sport.owl#patrik-schick>,"patrik schick"@en
<http://bk.sport.owl#patrik-schick>,"Patrik Schick"@en
<http://bk.sport.owl#ionut-petrescu>,"ionut petrescu"@en
<http://bk.sport.owl#numa-lavanchy>,"numa lavanchy"@en
<http://bk.sport.owl#numa-lavanchy>,"Numa Lavanchy"@en
<http://bk.sport.owl#vitor-hugo>,"Vitor Hugo"@en
<http://bk.sport.owl#vitor-hugo>,"vitor hugo"@en
<http://bk.sport.owl#pawel-jaroszynski>,"pawel jaroszynski"@en
<http://bk.sport.owl#pawel-jaroszynski>,"Pawel Jaroszynski"@en
<http://bk.sport.owl#dennis-geiger>,"Dennis Geiger"@en
<http://bk.sport.owl#dennis-geiger>,"dennis geiger"@en
<http://bk.sport.owl#artur-pikk>,"Artur Pikk"@en
<http://bk.sport.owl#artur-pikk>,"artur pikk"@en
<http://bk.sport.owl#patryk-tuszynski>,"patryk tuszynski"@en
<http://bk.sport.owl#patryk-tuszynski>,"Patryk Tuszynski"@en
<http://bk.sport.owl#aleksandar-palocevic>,"aleksandar palocevic"@en
<http://bk.sport.owl#aleksandar-palocevic>,"Aleksandar Palocevic"@en
<http://bk.sport.owl#ruben-dias>,"ruben dias"@en
<http://bk.sport.owl#johan-sellberg-wiland>,"johan sellberg wiland"@en
<http://bk.sport.owl#johan-sellberg-wiland>,"Johan Sellberg-Wiland"@en
<http://bk.sport.owl#andreas-luthe>,"andreas luthe"@en
<http://bk.sport.owl#andreas-luthe>,"Andreas Luthe"@en
<http://bk.sport.owl#samuel-adrian>,"samuel adrian"@en
<http://bk.sport.owl#samuel-adrian>,"Samuel Adrian"@en
<http://bk.sport.owl#marius-chelaru>,"Marius Chelaru"@en
<http://bk.sport.owl#marius-chelaru>,"marius chelaru"@en
<http://bk.sport.owl#dimitri-foulquier>,"Dimitri Foulquier"@en
<http://bk.sport.owl#dimitri-foulquier>,"dimitri foulquier"@en
<http://bk.sport.owl#dimitri-foulquier>,"Foulquier"
<http://bk.sport.owl#mamudo-moro>,"mamudo moro"@en
<http://bk.sport.owl#emre-kilinc>,"Emre Kilinc"@en
<http://bk.sport.owl#emre-kilinc>,"emre kilinc"@en
<http://bk.sport.owl#ross-mccrorie>,"ross mccrorie"@en
<http://bk.sport.owl#ross-mccrorie>,"Ross McCrorie"@en
<http://bk.sport.owl#crislan>,"crislan"@en
<http://bk.sport.owl#dragos-nedelcu>,"Dragos Nedelcu"@en
<http://bk.sport.owl#dragos-nedelcu>,"dragos nedelcu"@en
<http://bk.sport.owl#luuk-de-jong>,"luuk de jong"@en
<http://bk.sport.owl#luuk-de-jong>,"Luuk de Jong"@en
<http://bk.sport.owl#aday>,"aday"@en
<http://bk.sport.owl#aday>,"Aday"@en
<http://bk.sport.owl#evgeni-chernov>,"evgeni chernov"@en
<http://bk.sport.owl#evgeni-chernov>,"Evgeni Chernov"@en
<http://bk.sport.owl#marlos>,"marlos"@en
<http://bk.sport.owl#marlos>,"Marlos"@en
<http://bk.sport.owl#muris-mesanovic>,"muris mesanovic"@en
<http://bk.sport.owl#muris-mesanovic>,"Muris Mesanovic"@en
<http://bk.sport.owl#mikkel-duelund>,"Mikkel Duelund"@en
<http://bk.sport.owl#mikkel-duelund>,"mikkel duelund"@en
<http://bk.sport.owl#yannis-ammour>,"yannis ammour"@en
<http://bk.sport.owl#alon-turgeman>,"alon turgeman"@en
<http://bk.sport.owl#alon-turgeman>,"Alon Turgeman"@en
<http://bk.sport.owl#premysl-kovar>,"Premysl Kovar"@en
<http://bk.sport.owl#premysl-kovar>,"premysl kovar"@en
<http://bk.sport.owl#eirik-haugan>,"eirik haugan"@en
<http://bk.sport.owl#karim-coulibaly>,"karim coulibaly"@en
<http://bk.sport.owl#karim-coulibaly>,"Karim Coulibaly"@en
<http://bk.sport.owl#viktor-tranberg>,"viktor tranberg"@en
<http://bk.sport.owl#viktor-tranberg>,"Viktor Tranberg"@en
<http://bk.sport.owl#cristi-barbut>,"cristi barbut"@en
<http://bk.sport.owl#cristi-barbut>,"Cristi Barbut"@en
<http://bk.sport.owl#mirko-salvi>,"Mirko Salvi"@en
<http://bk.sport.owl#mirko-salvi>,"mirko salvi"@en
<http://bk.sport.owl#ivan-zlobin>,"ivan zlobin"@en
<http://bk.sport.owl#stefan-deak>,"stefan deak"@en
<http://bk.sport.owl#petr-cech>,"Petr Cech"@en
<http://bk.sport.owl#petr-cech>,"petr cech"@en
<http://bk.sport.owl#petr-cech>,"Cech"
<http://bk.sport.owl#idrissa-sylla>,"idrissa sylla"@en
<http://bk.sport.owl#mapou-yanga-mbiwa>,"Yanga-Mbiwa"
<http://bk.sport.owl#mapou-yanga-mbiwa>,"mapou yanga mbiwa"@en
<http://bk.sport.owl#mapou-yanga-mbiwa>,"Mapou Yanga-Mbiwa"@en
<http://bk.sport.owl#franz-brorsson>,"franz brorsson"@en
<http://bk.sport.owl#franz-brorsson>,"Franz Brorsson"@en
<http://bk.sport.owl#rafael-bracali>,"rafael bracali"@en
<http://bk.sport.owl#rafael-bracali>,"Rafael Bracali"@en
<http://bk.sport.owl#vladyslav-kalitvintsev>,"Vladyslav Kalitvintsev"@en
<http://bk.sport.owl#vladyslav-kalitvintsev>,"vladyslav kalitvintsev"@en
<http://bk.sport.owl#cristian-molinaro>,"cristian molinaro"@en
<http://bk.sport.owl#alexandru-tudorie>,"Alexandru Tudorie"@en
<http://bk.sport.owl#alexandru-tudorie>,"alexandru tudorie"@en
<http://bk.sport.owl#marco-sau>,"Marco Sau"@en
<http://bk.sport.owl#marco-sau>,"marco sau"@en
<http://bk.sport.owl#grzegorz-kuswik>,"grzegorz kuswik"@en
<http://bk.sport.owl#timo-baumgartl>,"Timo Baumgartl"@en
<http://bk.sport.owl#timo-baumgartl>,"timo baumgartl"@en
<http://bk.sport.owl#timo-baumgartl>,"Baumgartl"
<http://bk.sport.owl#pedro-vitor>,"Pedro Vitor"@en
<http://bk.sport.owl#pedro-vitor>,"pedro vitor"@en
<http://bk.sport.owl#nicolas-mana>,"nicolas mana"@en
<http://bk.sport.owl#kevin-stuhr-ellegaard>,"kevin stuhr ellegaard"@en
<http://bk.sport.owl#kevin-stuhr-ellegaard>,"Kevin Stuhr Ellegaard"@en
<http://bk.sport.owl#vicente>,"vicente"@en
<http://bk.sport.owl#david-wotherspoon>,"david wotherspoon"@en
<http://bk.sport.owl#david-wotherspoon>,"David Wotherspoon"@en
<http://bk.sport.owl#matej-mitrovic>,"Matej Mitrovic"@en
<http://bk.sport.owl#matej-mitrovic>,"matej mitrovic"@en
<http://bk.sport.owl#isaac-sackey>,"isaac sackey"@en
<http://bk.sport.owl#lyanco>,"lyanco"@en
<http://bk.sport.owl#lyanco>,"Lyanco"@en
<http://bk.sport.owl#marin-jakolis>,"marin jakolis"@en
<http://bk.sport.owl#marin-jakolis>,"Marin Jakolis"@en
<http://bk.sport.owl#davide-biraschi>,"Davide Biraschi"@en
<http://bk.sport.owl#davide-biraschi>,"davide biraschi"@en
<http://bk.sport.owl#daniel-luczak>,"Daniel Luczak"@en
<http://bk.sport.owl#daniel-luczak>,"daniel luczak"@en
<http://bk.sport.owl#mihail-aleksandrov>,"Mihail Aleksandrov"@en
<http://bk.sport.owl#mihail-aleksandrov>,"mihail aleksandrov"@en
<http://bk.sport.owl#adrian-mariappa>,"Adrian Mariappa"@en
<http://bk.sport.owl#adrian-mariappa>,"adrian mariappa"@en
<http://bk.sport.owl#adrian-mariappa>,"Mariappa"
<http://bk.sport.owl#martin-angha>,"martin angha"@en
<http://bk.sport.owl#antonio-donnarumma>,"Antonio Donnarumma"@en
<http://bk.sport.owl#antonio-donnarumma>,"antonio donnarumma"@en
<http://bk.sport.owl#antonio-donnarumma>,"Donnarumma"
<http://bk.sport.owl#mervan-celik>,"Mervan Celik"@en
<http://bk.sport.owl#mervan-celik>,"mervan celik"@en
<http://bk.sport.owl#ruben-perez>,"ruben perez"@en
<http://bk.sport.owl#ruben-perez>,"Ruben Perez"@en
<http://bk.sport.owl#dries-wouters>,"dries wouters"@en
<http://bk.sport.owl#dries-wouters>,"Dries Wouters"@en
<http://bk.sport.owl#tiago-gomes>,"tiago gomes"@en
<http://bk.sport.owl#tiago-gomes>,"Tiago Gomes"@en
<http://bk.sport.owl#francois-marquet>,"francois marquet"@en
<http://bk.sport.owl#frane-vidovic>,"Frane Vidovic"@en
<http://bk.sport.owl#frane-vidovic>,"frane vidovic"@en
<http://bk.sport.owl#taras-romanczuk>,"Taras Romanczuk"@en
<http://bk.sport.owl#taras-romanczuk>,"taras romanczuk"@en
<http://bk.sport.owl#hristofor-hubchev>,"Hristofor Hubchev"@en
<http://bk.sport.owl#hristofor-hubchev>,"hristofor hubchev"@en
<http://bk.sport.owl#joe-gomez>,"Joe Gomez"@en
<http://bk.sport.owl#joe-gomez>,"joe gomez"@en
<http://bk.sport.owl#joe-gomez>,"Gomez"
<http://bk.sport.owl#miiko-albornoz>,"miiko albornoz"@en
<http://bk.sport.owl#miiko-albornoz>,"Miiko Albornoz"@en
<http://bk.sport.owl#miiko-albornoz>,"Albornoz"
<http://bk.sport.owl#zoran-nizic>,"Zoran Nizic"@en
<http://bk.sport.owl#zoran-nizic>,"zoran nizic"@en
<http://bk.sport.owl#kenny-miller>,"kenny miller"@en
<http://bk.sport.owl#kenny-miller>,"Kenny Miller"@en
<http://bk.sport.owl#eldor-shomurodov>,"Eldor Shomurodov"@en
<http://bk.sport.owl#eldor-shomurodov>,"eldor shomurodov"@en
<http://bk.sport.owl#christian-mathenia>,"Christian Mathenia"@en
<http://bk.sport.owl#christian-mathenia>,"christian mathenia"@en
<http://bk.sport.owl#christian-mathenia>,"Mathenia"
<http://bk.sport.owl#oumar-solet>,"Oumar Solet"@en
<http://bk.sport.owl#oumar-solet>,"oumar solet"@en
<http://bk.sport.owl#yusuf-lawal>,"Yusuf Lawal"@en
<http://bk.sport.owl#yusuf-lawal>,"yusuf lawal"@en
<http://bk.sport.owl#paul-hanlon>,"Paul Hanlon"@en
<http://bk.sport.owl#paul-hanlon>,"paul hanlon"@en
<http://bk.sport.owl#felix-michel>,"felix michel"@en
<http://bk.sport.owl#rafael>,"rafael"@en
<http://bk.sport.owl#rafael>,"Rafael"@en
<http://bk.sport.owl#rafael>,"Rafael"
<http://bk.sport.owl#mohammed-abubakari>,"mohammed abubakari"@en
<http://bk.sport.owl#artur-sagitov>,"artur sagitov"@en
<http://bk.sport.owl#danny-williams>,"Danny Williams"@en
<http://bk.sport.owl#danny-williams>,"danny williams"@en
<http://bk.sport.owl#marco-burki>,"marco burki"@en
<http://bk.sport.owl#hatem-ben-arfa>,"hatem ben arfa"@en
<http://bk.sport.owl#hatem-ben-arfa>,"Hatem Ben Arfa"@en
<http://bk.sport.owl#hatem-ben-arfa>,"Arfa"
<http://bk.sport.owl#sami-ben-amar>,"Sami Ben Amar"@en
<http://bk.sport.owl#sami-ben-amar>,"sami ben amar"@en
<http://bk.sport.owl#joel-ward>,"Joel Ward"@en
<http://bk.sport.owl#joel-ward>,"joel ward"@en
<http://bk.sport.owl#joel-ward>,"Ward"
<http://bk.sport.owl#danylo-sahutkin>,"danylo sahutkin"@en
<http://bk.sport.owl#mbilla-etame>,"mbilla etame"@en
<http://bk.sport.owl#paul-mcgowan>,"Paul McGowan"@en
<http://bk.sport.owl#paul-mcgowan>,"paul mcgowan"@en
<http://bk.sport.owl#domingues>,"Domingues"@en
<http://bk.sport.owl#domingues>,"domingues"@en
<http://bk.sport.owl#lewis-cook>,"lewis cook"@en
<http://bk.sport.owl#lewis-cook>,"Lewis Cook"@en
<http://bk.sport.owl#moussa-njie>,"Moussa Njie"@en
<http://bk.sport.owl#moussa-njie>,"moussa njie"@en
<http://bk.sport.owl#haydar-yilmaz>,"haydar yilmaz"@en
<http://bk.sport.owl#dimo-bakalov>,"dimo bakalov"@en
<http://bk.sport.owl#hanno-behrens>,"Hanno Behrens"@en
<http://bk.sport.owl#hanno-behrens>,"hanno behrens"@en
<http://bk.sport.owl#artur-avahimian>,"artur avahimian"@en
<http://bk.sport.owl#martin-klan>,"martin klan"@en
<http://bk.sport.owl#sergio-busquets>,"Sergio Busquets"@en
<http://bk.sport.owl#sergio-busquets>,"sergio busquets"@en
<http://bk.sport.owl#sergio-busquets>,"Busquets"
<http://bk.sport.owl#braian-samudio>,"Braian Samudio"@en
<http://bk.sport.owl#braian-samudio>,"braian samudio"@en
<http://bk.sport.owl#lazar-pavlovic>,"lazar pavlovic"@en
<http://bk.sport.owl#tomasz-holota>,"tomasz holota"@en
<http://bk.sport.owl#tomasz-holota>,"Tomasz Holota"@en
<http://bk.sport.owl#manuel-akanji>,"Manuel Akanji"@en
<http://bk.sport.owl#manuel-akanji>,"manuel akanji"@en
<http://bk.sport.owl#jorrit-smeets>,"Jorrit Smeets"@en
<http://bk.sport.owl#jorrit-smeets>,"jorrit smeets"@en
<http://bk.sport.owl#erling-braut-haland>,"erling braut haland"@en
<http://bk.sport.owl#erling-braut-haland>,"Erling Braut Haland"@en
<http://bk.sport.owl#ramon-pascal-lundqvist>,"ramon pascal lundqvist"@en
<http://bk.sport.owl#ramon-pascal-lundqvist>,"Ramon Pascal Lundqvist"@en
<http://bk.sport.owl#boris-sekulic>,"boris sekulic"@en
<http://bk.sport.owl#boris-sekulic>,"Boris Sekulic"@en
<http://bk.sport.owl#filip-holosko>,"filip holosko"@en
<http://bk.sport.owl#dame-diop>,"Dame Diop"@en
<http://bk.sport.owl#dame-diop>,"dame diop"@en
<http://bk.sport.owl#mikel-merino>,"mikel merino"@en
<http://bk.sport.owl#mikel-merino>,"Mikel Merino"@en
<http://bk.sport.owl#blessing-eleke>,"Blessing Eleke"@en
<http://bk.sport.owl#blessing-eleke>,"blessing eleke"@en
<http://bk.sport.owl#vladimir-rykov>,"vladimir rykov"@en
<http://bk.sport.owl#fabio>,"Fabio"@en
<http://bk.sport.owl#fabio>,"fabio"@en
<http://bk.sport.owl#lamine-kone>,"Lamine Kone"@en
<http://bk.sport.owl#lamine-kone>,"lamine kone"@en
<http://bk.sport.owl#sofien-moussa>,"Sofien Moussa"@en
<http://bk.sport.owl#sofien-moussa>,"sofien moussa"@en
<http://bk.sport.owl#piotr-polczak>,"Piotr Polczak"@en
<http://bk.sport.owl#piotr-polczak>,"piotr polczak"@en
<http://bk.sport.owl#jason>,"jason"@en
<http://bk.sport.owl#jason>,"Jason"@en
<http://bk.sport.owl#jason>,"Jason"
<http://bk.sport.owl#david-alaba>,"David Alaba"@en
<http://bk.sport.owl#david-alaba>,"david alaba"@en
<http://bk.sport.owl#david-alaba>,"Alaba"
<http://bk.sport.owl#ryan-fredericks>,"Ryan Fredericks"@en
<http://bk.sport.owl#ryan-fredericks>,"ryan fredericks"@en
<http://bk.sport.owl#ales-hruska>,"ales hruska"@en
<http://bk.sport.owl#ales-hruska>,"Ales Hruska"@en
<http://bk.sport.owl#ronan>,"ronan"@en
<http://bk.sport.owl#ronan>,"Ronan"@en
<http://bk.sport.owl#tomislav-papazov>,"Tomislav Papazov"@en
<http://bk.sport.owl#tomislav-papazov>,"tomislav papazov"@en
<http://bk.sport.owl#george-buliga>,"george buliga"@en
<http://bk.sport.owl#ilkay-durmus>,"ilkay durmus"@en
<http://bk.sport.owl#ilkay-durmus>,"Ilkay Durmus"@en
<http://bk.sport.owl#ken-kallaste>,"Ken Kallaste"@en
<http://bk.sport.owl#ken-kallaste>,"ken kallaste"@en
<http://bk.sport.owl#adam-janos>,"adam janos"@en
<http://bk.sport.owl#adam-janos>,"Adam Janos"@en
<http://bk.sport.owl#merveille-bokadi>,"merveille bokadi"@en
<http://bk.sport.owl#merveille-bokadi>,"Merveille Bokadi"@en
<http://bk.sport.owl#rober-pier>,"Rober Pier"@en
<http://bk.sport.owl#rober-pier>,"rober pier"@en
<http://bk.sport.owl#lei-wu>,"lei wu"@en
<http://bk.sport.owl#georgios-bantis>,"georgios bantis"@en
<http://bk.sport.owl#georgios-bantis>,"Georgios Bantis"@en
<http://bk.sport.owl#kadir-keles>,"Kadir Keles"@en
<http://bk.sport.owl#kadir-keles>,"kadir keles"@en
<http://bk.sport.owl#lucas-salas>,"lucas salas"@en
<http://bk.sport.owl#lucas-salas>,"Lucas Salas"@en
<http://bk.sport.owl#phil-bardsley>,"Phil Bardsley"@en
<http://bk.sport.owl#phil-bardsley>,"phil bardsley"@en
<http://bk.sport.owl#phil-bardsley>,"Bardsley"
<http://bk.sport.owl#dusan-puletic>,"Dusan Puletic"@en
<http://bk.sport.owl#dusan-puletic>,"dusan puletic"@en
<http://bk.sport.owl#jesus-navas>,"jesus navas"@en
<http://bk.sport.owl#tom-taiwo>,"Tom Taiwo"@en
<http://bk.sport.owl#tom-taiwo>,"tom taiwo"@en
<http://bk.sport.owl#vito-van-crooij>,"vito van crooij"@en
<http://bk.sport.owl#vito-van-crooij>,"Vito van Crooij"@en
<http://bk.sport.owl#anders-christiansen>,"Christiansen"
<http://bk.sport.owl#anders-christiansen>,"anders christiansen"@en
<http://bk.sport.owl#anders-christiansen>,"Anders Christiansen"@en
<http://bk.sport.owl#morten-thorsby>,"Morten Thorsby"@en
<http://bk.sport.owl#morten-thorsby>,"morten thorsby"@en
<http://bk.sport.owl#marek-bakos>,"marek bakos"@en
<http://bk.sport.owl#douglas-jesus>,"Douglas Jesus"@en
<http://bk.sport.owl#douglas-jesus>,"douglas jesus"@en
<http://bk.sport.owl#mateusz-zyro>,"mateusz zyro"@en
<http://bk.sport.owl#mateusz-zyro>,"Mateusz Zyro"@en
<http://bk.sport.owl#roman-bezus>,"roman bezus"@en
<http://bk.sport.owl#roman-bezus>,"Roman Bezus"@en
<http://bk.sport.owl#miguel-oliveira>,"miguel oliveira"@en
<http://bk.sport.owl#toni-borevkovic>,"Toni Borevkovic"@en
<http://bk.sport.owl#toni-borevkovic>,"toni borevkovic"@en
<http://bk.sport.owl#vladlen-yurchenko>,"vladlen yurchenko"@en
<http://bk.sport.owl#vladlen-yurchenko>,"Yurchenko"
<http://bk.sport.owl#kyrylo-dryshliuk>,"kyrylo dryshliuk"@en
<http://bk.sport.owl#kyrylo-dryshliuk>,"Kyrylo Dryshliuk"@en
<http://bk.sport.owl#jesper-drost>,"jesper drost"@en
<http://bk.sport.owl#jesper-drost>,"Jesper Drost"@en
<http://bk.sport.owl#murat-yildirim>,"murat yildirim"@en
<http://bk.sport.owl#murat-yildirim>,"Murat Yildirim"@en
<http://bk.sport.owl#roman-tolochko>,"roman tolochko"@en
<http://bk.sport.owl#nassim-ben-khalifa>,"Nassim Ben Khalifa"@en
<http://bk.sport.owl#nassim-ben-khalifa>,"nassim ben khalifa"@en
<http://bk.sport.owl#jonas-svensson>,"jonas svensson"@en
<http://bk.sport.owl#jonas-svensson>,"Jonas Svensson"@en
<http://bk.sport.owl#michael-liendl>,"Michael Liendl"@en
<http://bk.sport.owl#michael-liendl>,"michael liendl"@en
<http://bk.sport.owl#jonathan-bolingi>,"Jonathan Bolingi"@en
<http://bk.sport.owl#jonathan-bolingi>,"jonathan bolingi"@en
<http://bk.sport.owl#dennis-hediger>,"dennis hediger"@en
<http://bk.sport.owl#dennis-hediger>,"Dennis Hediger"@en
<http://bk.sport.owl#antonio-bosec>,"antonio bosec"@en
<http://bk.sport.owl#antonio-bosec>,"Antonio Bosec"@en
<http://bk.sport.owl#ramazan-ozcan>,"ramazan ozcan"@en
<http://bk.sport.owl#ramazan-ozcan>,"ozcan"
<http://bk.sport.owl#alexandru-chilili>,"alexandru chilili"@en
<http://bk.sport.owl#alexandru-chilili>,"Alexandru Chilili"@en
<http://bk.sport.owl#abdoulaye-doucoure>,"abdoulaye doucoure"@en
<http://bk.sport.owl#jorrit-hendrix>,"Jorrit Hendrix"@en
<http://bk.sport.owl#jorrit-hendrix>,"jorrit hendrix"@en
<http://bk.sport.owl#herve-koffi>,"herve koffi"@en
<http://bk.sport.owl#jeppe-simonsen>,"Jeppe Simonsen"@en
<http://bk.sport.owl#jeppe-simonsen>,"jeppe simonsen"@en
<http://bk.sport.owl#francisco-montero>,"francisco montero"@en
<http://bk.sport.owl#florian-kath>,"florian kath"@en
<http://bk.sport.owl#florian-kath>,"Florian Kath"@en
<http://bk.sport.owl#moise-kean>,"moise kean"@en
<http://bk.sport.owl#moise-kean>,"Moise Kean"@en
<http://bk.sport.owl#mario-buric>,"mario buric"@en
<http://bk.sport.owl#mario-buric>,"Mario Buric"@en
<http://bk.sport.owl#fjorin-durmishaj>,"fjorin durmishaj"@en
<http://bk.sport.owl#alaixys-romao>,"Alaixys Romao"@en
<http://bk.sport.owl#alaixys-romao>,"alaixys romao"@en
<http://bk.sport.owl#alaixys-romao>,"Romao"
<http://bk.sport.owl#stefan-bell>,"Stefan Bell"@en
<http://bk.sport.owl#stefan-bell>,"stefan bell"@en
<http://bk.sport.owl#stefan-bell>,"Bell"
<http://bk.sport.owl#senna-miangue>,"senna miangue"@en
<http://bk.sport.owl#senna-miangue>,"Senna Miangue"@en
<http://bk.sport.owl#mauro-burruchaga>,"Mauro Burruchaga"@en
<http://bk.sport.owl#mauro-burruchaga>,"mauro burruchaga"@en
<http://bk.sport.owl#felix-beijmo>,"felix beijmo"@en
<http://bk.sport.owl#felix-beijmo>,"Felix Beijmo"@en
<http://bk.sport.owl#kyriakos-stamatopoulos>,"kyriakos stamatopoulos"@en
<http://bk.sport.owl#kyriakos-stamatopoulos>,"Kyriakos Stamatopoulos"@en
<http://bk.sport.owl#konstantinos-kotsopoulos>,"konstantinos kotsopoulos"@en
<http://bk.sport.owl#konstantinos-kotsopoulos>,"Konstantinos Kotsopoulos"@en
<http://bk.sport.owl#tyronne-ebuehi>,"tyronne ebuehi"@en
<http://bk.sport.owl#tyronne-ebuehi>,"Tyronne Ebuehi"@en
<http://bk.sport.owl#nuno-coelho>,"nuno coelho"@en
<http://bk.sport.owl#nuno-coelho>,"Nuno Coelho"@en
<http://bk.sport.owl#danilo-cataldi>,"danilo cataldi"@en
<http://bk.sport.owl#danilo-cataldi>,"Danilo Cataldi"@en
<http://bk.sport.owl#danilo-cataldi>,"Cataldi"
<http://bk.sport.owl#oliver-abildgaard>,"oliver abildgaard"@en
<http://bk.sport.owl#oliver-abildgaard>,"Oliver Abildgaard"@en
<http://bk.sport.owl#igor-lewczuk>,"igor lewczuk"@en
<http://bk.sport.owl#igor-lewczuk>,"Igor Lewczuk"@en
<http://bk.sport.owl#mark-sifneos>,"mark sifneos"@en
<http://bk.sport.owl#mark-sifneos>,"Mark Sifneos"@en
<http://bk.sport.owl#dennis-appiah>,"dennis appiah"@en
<http://bk.sport.owl#dennis-appiah>,"Dennis Appiah"@en
<http://bk.sport.owl#dennis-appiah>,"Appiah"
<http://bk.sport.owl#steve-mounie>,"steve mounie"@en
<http://bk.sport.owl#ben-chilwell>,"Ben Chilwell"@en
<http://bk.sport.owl#ben-chilwell>,"ben chilwell"@en
<http://bk.sport.owl#serhou-guirassy>,"serhou guirassy"@en
<http://bk.sport.owl#marko-nunic>,"marko nunic"@en
<http://bk.sport.owl#marko-nunic>,"Marko Nunic"@en
<http://bk.sport.owl#marijan-antolovic>,"Marijan Antolovic"@en
<http://bk.sport.owl#marijan-antolovic>,"marijan antolovic"@en
<http://bk.sport.owl#mamadou-sylla>,"Mamadou Sylla"@en
<http://bk.sport.owl#mamadou-sylla>,"mamadou sylla"@en
<http://bk.sport.owl#mamadou-sylla>,"Sylla"
<http://bk.sport.owl#maksym-imerekov>,"Maksym Imerekov"@en
<http://bk.sport.owl#maksym-imerekov>,"maksym imerekov"@en
